step,particle_id,name,x,y,z,vx,vy,vz
30,8,Neptune,4.39706e+12,8.23085e+11,-8.78377e+10,-1010.78,5155.42,117.099
31,0,Sun,-7.23081e+08,2.5976e+08,4.07994e+06,-7.07246,-16.1225,0.231721
31,1,Mercury,-5.8824e+10,-2.07239e+10,4.75674e+09,22874.3,-39234.6,-2589.93
31,2,Venus,9.84751e+10,-3.9787e+10,-6.59044e+09,12607,32651.4,123.984
31,3,Earth,-1.41554e+11,-5.16791e+10,-915633,9546.65,-27912.7,1.26018
31,4,Mars,-1.13351e+11,2.04045e+11,7.24243e+09,-20781.4,-10296.3,246.92
31,5,Jupiter,5.04141e+11,-5.93363e+11,-1.14316e+10,8884.96,9027.23,-210.236
31,6,Saturn,1.33837e+12,4.71984e+11,-4.48945e+10,-3562.22,8462.22,120.278
31,7,Uranus,2.81075e+12,-1.10809e+12,-5.03076e+10,2424.51,5642.21,-80.6615
31,8,Neptune,4.39697e+12,8.23531e+11,-8.78276e+10,-1011.9,5155.21,117.121
32,0,Sun,-7.23691e+08,2.58366e+08,4.09994e+06,-7.05881,-16.1373,0.231294
32,1,Mercury,-5.67266e+10,-2.407e+10,4.52308e+09,25674,-38121,-2817.39
32,2,Venus,9.95245e+10,-3.69499e+10,-6.57707e+09,11677.6,33011.3,185.379
32,3,Earth,-1.40708e+11,-5.40831e+10,-806033,10022.4,-27732.7,1.27671
32,4,Mars,-1.15138e+11,2.0314e+11,7.26319e+09,-20575.6,-10665,233.776
32,5,Jupiter,5.04907e+11,-5.92582e+11,-1.14497e+10,8860.48,9055.98,-209.682
32,6,Saturn,1.33806e+12,4.72715e+11,-4.4884e+10,-3572.94,8458.44,120.638
32,7,Uranus,2.81096e+12,-1.1076e+12,-5.03146e+10,2422.18,5643.13,-80.6196
32,8,Neptune,4.39689e+12,8.23976e+11,-8.78175e+10,-1013.03,5155,117.144
33,0,Sun,-7.24301e+08,2.56972e+08,4.11991e+06,-7.04511,-16.152,0.230865
33,1,Mercury,-5.43875e+10,-2.73112e+10,4.2699e+09,28463.7,-36798.8,-3040.83
33,2,Venus,1.00493e+11,-3.40827e+10,-6.5584e+09,10737.6,33345.1,246.706
33,3,Earth,-1.39822e+11,-5.64713e+10,-695019,10494.8,-27544.7,1.2929
33,4,Mars,-1.16906e+11,2.02203e+11,7.28282e+09,-20366.7,-11031.7,220.608
33,5,Jupiter,5.05672e+11,-5.91798e+11,-1.14678e+10,8835.96,9084.7,-209.126
33,6,Saturn,1.33775e+12,4.73445e+11,-4.48736e+10,-3583.65,8454.65,120.997
33,7,Uranus,2.81116e+12,-1.10711e+12,-5.03215e+10,2419.84,5644.05,-80.5778
33,8,Neptune,4.3968e+12,8.24421e+11,-8.78074e+10,-1014.16,5154.79,117.166
34,0,Sun,-7.24909e+08,2.55575e+08,4.13984e+06,-7.03135,-16.1667,0.230434
34,1,Mercury,-5.18081e+10,-3.04289e+10,3.99762e+09,31229.2,-35258.5,-3258.86
34,2,Venus,1.0138e+11,-3.11878e+10,-6.53444e+09,9787.65,33652.5,307.917
34,3,Earth,-1.38895e+11,-5.88429e+10,-582619,10963.5,-27348.9,1.30877
34,4,Mars,-1.18657e+11,2.01234e+11,7.30131e+09,-20154.8,-11396.4,207.414
34,5,Jupiter,5.06434e+11,-5.91012e+11,-1.14859e+10,8811.38,9113.39,-208.569
34,6,Saturn,1.33744e+12,4.74176e+11,-4.48631e+10,-3594.37,8450.86,121.356
34,7,Uranus,2.81137e+12,-1.10662e+12,-5.03285e+10,2417.5,5644.97,-80.536
34,8,Neptune,4.39671e+12,8.24867e+11,-8.77972e+10,-1015.28,5154.58,117.189
35,0,Sun,-7.25516e+08,2.54178e+08,4.15973e+06,-7.01752,-16.1814,0.230003
35,1,Mercury,-4.89911e+10,-3.34039e+10,3.70677e+09,33954.3,-33491.2,-3469.92
35,2,Venus,1.02184e+11,-2.82675e+10,-6.50519e+09,8828.47,33933,368.963
35,3,Earth,-1.37927e+11,-6.11972e+10,-468863,11428.4,-27145.4,1.3243
35,4,Mars,-1.20389e+11,2.00233e+11,7.31866e+09,-19939.8,-11759.2,194.194
35,5,Jupiter,5.07194e+11,-5.90223e+11,-1.15039e+10,8786.76,9142.06,-208.012
35,6,Saturn,1.33713e+12,4.74906e+11,-4.48526e+10,-3605.08,8447.05,121.716
35,7,Uranus,2.81158e+12,-1.10613e+12,-5.03355e+10,2415.16,5645.89,-80.4941
35,8,Neptune,4.39662e+12,8.25312e+11,-8.77871e+10,-1016.41,5154.37,117.211
36,0,Sun,-7.26122e+08,2.52779e+08,4.17958e+06,-7.00363,-16.1961,0.22957
36,1,Mercury,-4.59408e+10,-3.62162e+10,3.39802e+09,36620.3,-31488.3,-3672.26
36,2,Venus,1.02905e+11,-2.53242e+10,-6.47068e+09,7860.81,34186.4,429.795
36,3,Earth,-1.3692e+11,-6.35336e+10,-353779,11889.5,-26934.2,1.3395
36,4,Mars,-1.22103e+11,1.99202e+11,7.33487e+09,-19721.7,-12120.1,180.946
36,5,Jupiter,5.07953e+11,-5.89432e+11,-1.15218e+10,8762.09,9170.69,-207.453
36,6,Saturn,1.33682e+12,4.75635e+11,-4.48421e+10,-3615.79,8443.25,122.075
36,7,Uranus,2.81179e+12,-1.10565e+12,-5.03424e+10,2412.83,5646.81,-80.4523
36,8,Neptune,4.39654e+12,8.25757e+11,-8.7777e+10,-1017.54,5154.16,117.234
37,0,Sun,-7.26726e+08,2.51379e+08,4.1994e+06,-6.98967,-16.2107,0.229136
37,1,Mercury,-4.26631e+10,-3.8845e+10,3.0722e+09,39206.4,-29242.7,-3863.96
37,2,Venus,1.03543e+11,-2.23601e+10,-6.43093e+09,6885.41,34412.5,490.365
37,3,Earth,-1.35873e+11,-6.58514e+10,-237398,12346.6,-26715.4,1.35434
37,4,Mars,-1.23797e+11,1.98139e+11,7.34993e+09,-19500.6,-12479.1,167.668
37,5,Jupiter,5.08709e+11,-5.88638e+11,-1.15397e+10,8737.38,9199.31,-206.893
37,6,Saturn,1.33651e+12,4.76365e+11,-4.48315e+10,-3626.5,8439.43,122.434
37,7,Uranus,2.812e+12,-1.10516e+12,-5.03494e+10,2410.49,5647.73,-80.4104
37,8,Neptune,4.39645e+12,8.26203e+11,-8.77669e+10,-1018.66,5153.94,117.256
38,0,Sun,-7.27329e+08,2.49978e+08,4.21918e+06,-6.97565,-16.2254,0.2287
38,1,Mercury,-3.91659e+10,-4.12693e+10,2.73033e+09,41689.2,-26748.9,-4042.88
38,2,Venus,1.04095e+11,-1.93777e+10,-6.38595e+09,5903.01,34610.9,550.624
38,3,Earth,-1.34786e+11,-6.815e+10,-119749,12799.7,-26489.1,1.36885
38,4,Mars,-1.25472e+11,1.97045e+11,7.36384e+09,-19276.3,-12836.3,154.36
38,5,Jupiter,5.09462e+11,-5.87842e+11,-1.15575e+10,8712.62,9227.89,-206.332
38,6,Saturn,1.33619e+12,4.77094e+11,-4.4821e+10,-3637.21,8435.61,122.793
38,7,Uranus,2.81221e+12,-1.10467e+12,-5.03563e+10,2408.15,5648.65,-80.3686
38,8,Neptune,4.39636e+12,8.26648e+11,-8.77567e+10,-1019.79,5153.73,117.279
39,0,Sun,-7.27931e+08,2.48576e+08,4.23892e+06,-6.96155,-16.24,0.228261
39,1,Mercury,-3.54592e+10,-4.34672e+10,2.37359e+09,44042.7,-24003.1,-4206.71
39,2,Venus,1.04563e+11,-1.63794e+10,-6.33578e+09,4914.39,34781.5,610.522
39,3,Earth,-1.33661e+11,-7.04287e+10,-861.548,13248.5,-26255.3,1.383
39,4,Mars,-1.27128e+11,1.95921e+11,7.3766e+09,-19048.9,-13191.7,141.021
39,5,Jupiter,5.10214e+11,-5.87044e+11,-1.15754e+10,8687.81,9256.45,-205.769
39,6,Saturn,1.33588e+12,4.77822e+11,-4.48103e+10,-3647.92,8431.79,123.152
39,7,Uranus,2.81242e+12,-1.10418e+12,-5.03633e+10,2405.81,5649.57,-80.3267
39,8,Neptune,4.39627e+12,8.27093e+11,-8.77466e+10,-1020.91,5153.52,117.301
40,0,Sun,-7.28532e+08,2.47172e+08,4.25862e+06,-6.94738,-16.2546,0.22782
40,1,Mercury,-3.15554e+10,-4.5417e+10,2.00341e+09,46238.4,-21004.5,-4352.95
40,2,Venus,1.04944e+11,-1.33675e+10,-6.28045e+09,3920.31,34924,670.011
40,3,Earth,-1.32497e+11,-7.26869e+10,119233,13693,-26014.1,1.3968
40,4,Mars,-1.28764e+11,1.94766e+11,7.38821e+09,-18818.3,-13545.3,127.648
40,5,Jupiter,5.10964e+11,-5.86243e+11,-1.15931e+10,8662.96,9284.98,-205.206
40,6,Saturn,1.33556e+12,4.78551e+11,-4.47997e+10,-3658.63,8427.95,123.511
40,7,Uranus,2.81262e+12,-1.10369e+12,-5.03702e+10,2403.47,5650.49,-80.2849
40,8,Neptune,4.39618e+12,8.27539e+11,-8.77365e+10,-1022.04,5153.31,117.324
41,0,Sun,-7.29132e+08,2.45767e+08,4.27829e+06,-6.93314,-16.2691,0.227377
41,1,Mercury,-2.74692e+10,-4.70968e+10,1.6214e+09,48245.6,-17755.8,-4478.95
41,2,Venus,1.0524e+11,-1.03445e+10,-6.22e+09,2921.57,35038.2,729.042
41,3,Earth,-1.31295e+11,-7.4924e+10,240505,14133.1,-25765.7,1.41024
41,4,Mars,-1.3038e+11,1.9358e+11,7.39866e+09,-18584.6,-13897.1,114.242
41,5,Jupiter,5.11711e+11,-5.85439e+11,-1.16108e+10,8638.05,9313.49,-204.642
41,6,Saturn,1.33525e+12,4.79279e+11,-4.4789e+10,-3669.33,8424.12,123.87
41,7,Uranus,2.81283e+12,-1.10321e+12,-5.03771e+10,2401.13,5651.4,-80.243
41,8,Neptune,4.39609e+12,8.27984e+11,-8.77263e+10,-1023.17,5153.1,117.346
42,0,Sun,-7.2973e+08,2.4436e+08,4.29791e+06,-6.91881,-16.2837,0.22693
42,1,Mercury,-2.32185e+10,-4.84852e+10,1.22944e+09,50031.6,-14263.5,-4581.96
42,2,Venus,1.05449e+11,-7.31287e+09,-6.15447e+09,1918.94,35123.9,787.565
42,3,Earth,-1.30055e+11,-7.71392e+10,362922,14568.6,-25510.1,1.42332
42,4,Mars,-1.31975e+11,1.92364e+11,7.40795e+09,-18347.6,-14247.2,100.8
42,5,Jupiter,5.12456e+11,-5.84634e+11,-1.16285e+10,8613.1,9341.96,-204.076
42,6,Saturn,1.33493e+12,4.80006e+11,-4.47783e+10,-3680.04,8420.27,124.229
42,7,Uranus,2.81304e+12,-1.10272e+12,-5.03841e+10,2398.79,5652.32,-80.2011
42,8,Neptune,4.39601e+12,8.28429e+11,-8.77162e+10,-1024.29,5152.88,117.369
43,0,Sun,-7.30327e+08,2.42953e+08,4.3175e+06,-6.90439,-16.2982,0.22648
43,1,Mercury,-1.88238e+10,-4.95616e+10,8.29639e+08,51562,-10539,-4659.16
43,2,Venus,1.05572e+11,-4.27508e+09,-6.08391e+09,913.235,35181,845.532
43,3,Earth,-1.28777e+11,-7.93321e+10,486454,14999.5,-25247.3,1.43604
43,4,Mars,-1.3355e+11,1.91118e+11,7.41608e+09,-18107.3,-14595.7,87.3208
43,5,Jupiter,5.13199e+11,-5.83825e+11,-1.16461e+10,8588.11,9370.42,-203.51
43,6,Saturn,1.33461e+12,4.80734e+11,-4.47675e+10,-3690.74,8416.42,124.588
43,7,Uranus,2.81325e+12,-1.10223e+12,-5.0391e+10,2396.45,5653.24,-80.1592
43,8,Neptune,4.39592e+12,8.28874e+11,-8.7706e+10,-1025.42,5152.67,117.391
44,0,Sun,-7.30923e+08,2.41544e+08,4.33705e+06,-6.88989,-16.3127,0.226026
44,1,Mercury,-1.43086e+10,-5.03064e+10,4.24341e+08,52801.9,-6599.45,-4707.74
44,2,Venus,1.05607e+11,-1.23359e+09,-6.00836e+09,-94.7501,35209.4,902.895
44,3,Earth,-1.27463e+11,-8.1502e+10,611070,15425.7,-24977.5,1.44839
44,4,Mars,-1.35104e+11,1.89842e+11,7.42304e+09,-17863.8,-14942.5,73.8038
44,5,Jupiter,5.1394e+11,-5.83014e+11,-1.16636e+10,8563.06,9398.84,-202.942
44,6,Saturn,1.33429e+12,4.81461e+11,-4.47567e+10,-3701.44,8412.56,124.947
44,7,Uranus,2.81345e+12,-1.10174e+12,-5.03979e+10,2394.12,5654.15,-80.1173
44,8,Neptune,4.39583e+12,8.29319e+11,-8.76959e+10,-1026.55,5152.46,117.414
45,0,Sun,-7.31518e+08,2.40134e+08,4.35656e+06,-6.87529,-16.3272,0.225568
45,1,Mercury,-9.6996e+09,-5.07019e+10,1.61406e+07,53716.3,-2467.91,-4725.03
45,2,Venus,1.05555e+11,1.80911e+09,-5.92789e+09,-1104.2,35208.9,959.605
45,3,Earth,-1.26112e+11,-8.36482e+10,736737,15846.9,-24700.8,1.46038
45,4,Mars,-1.36637e+11,1.88536e+11,7.42883e+09,-17616.9,-15287.6,60.2473
45,5,Jupiter,5.14679e+11,-5.82201e+11,-1.16811e+10,8537.97,9427.24,-202.373
45,6,Saturn,1.33397e+12,4.82187e+11,-4.47459e+10,-3712.14,8408.7,125.306
45,7,Uranus,2.81366e+12,-1.10125e+12,-5.04048e+10,2391.78,5655.07,-80.0755
45,8,Neptune,4.39574e+12,8.29765e+11,-8.76857e+10,-1027.67,5152.25,117.436
46,0,Sun,-7.32111e+08,2.38723e+08,4.37602e+06,-6.86059,-16.3417,0.225105
46,1,Mercury,-5.02641e+09,-5.07328e+10,-3.92144e+08,54271.8,1825.84,-4708.53
46,2,Venus,1.05416e+11,4.85051e+09,-5.84254e+09,-2114.3,35179.5,1015.61
46,3,Earth,-1.24724e+11,-8.57703e+10,863424,16263.2,-24417.2,1.472
46,4,Mars,-1.38149e+11,1.872e+11,7.43345e+09,-17429.7,-15545.5,50.0544
46,5,Jupiter,5.15416e+11,-5.81385e+11,-1.16986e+10,8512.83,9455.61,-201.803
46,6,Saturn,1.33365e+12,4.82914e+11,-4.47351e+10,-3722.84,8404.83,125.664
46,7,Uranus,2.81387e+12,-1.10076e+12,-5.04117e+10,2389.44,5655.99,-80.0336
46,8,Neptune,4.39565e+12,8.3021e+11,-8.76756e+10,-1028.8,5152.03,117.459
47,0,Sun,-7.32704e+08,2.3731e+08,4.39545e+06,-6.84579,-16.3561,0.224638
47,1,Mercury,-3.21428e+08,-5.03864e+10,-7.97494e+08,54437.6,6245.27,-4656.13
47,2,Venus,1.0519e+11,7.88813e+09,-5.75239e+09,-3124.22,35121.1,1070.87
47,3,Earth,-1.23301e+11,-8.78675e+10,991098,16674.4,-24126.8,1.48324
47,4,Mars,-1.39649e+11,1.8585e+11,7.43748e+09,-17302.9,-15716.4,43.235
47,5,Jupiter,5.1615e+11,-5.80567e+11,-1.1716e+10,8487.64,9483.96,-201.232
47,6,Saturn,1.33333e+12,4.8364e+11,-4.47242e+10,-3733.54,8400.95,126.023
47,7,Uranus,2.81407e+12,-1.10028e+12,-5.04187e+10,2387.1,5656.9,-79.9917
47,8,Neptune,4.39556e+12,8.30655e+11,-8.76655e+10,-1029.92,5151.82,117.481
48,0,Sun,-7.33294e+08,2.35896e+08,4.41484e+06,-6.83089,-16.3704,0.224166
48,1,Mercury,4.38041e+09,-4.96536e+10,-1.19672e+09,54187.2,10747.2,-4566.16
48,2,Venus,1.04876e+11,1.09194e+10,-5.6575e+09,-4133.13,35033.6,1125.33
48,3,Earth,-1.21843e+11,-8.99394e+10,1.11973e+06,17080.4,-23829.8,1.49411
48,4,Mars,-1.41138e+11,1.84485e+11,7.44092e+09,-17174.4,-15886.5,36.3953
48,5,Jupiter,5.16882e+11,-5.79746e+11,-1.17334e+10,8462.41,9512.28,-200.66
48,6,Saturn,1.33301e+12,4.84365e+11,-4.47133e+10,-3744.24,8397.07,126.382
48,7,Uranus,2.81428e+12,-1.09979e+12,-5.04256e+10,2384.76,5657.82,-79.9497
48,8,Neptune,4.39547e+12,8.311e+11,-8.76553e+10,-1031.05,5151.61,117.503
49,0,Sun,-7.33884e+08,2.34481e+08,4.43419e+06,-6.81588,-16.3847,0.223689
49,1,Mercury,9.04213e+09,-4.85293e+10,-1.58653e+09,53500.1,15282.2,-4437.57
49,2,Venus,1.04476e+11,1.39419e+10,-5.55793e+09,-5140.2,34917.1,1178.95
49,3,Earth,-1.2035e+11,-9.19853e+10,1.24928e+06,17481.2,-23526.2,1.5046
49,4,Mars,-1.42617e+11,1.83105e+11,7.44377e+09,-16978.7,-16140.2,26.1013
49,5,Jupiter,5.17612e+11,-5.78923e+11,-1.17507e+10,8437.12,9540.57,-200.086
49,6,Saturn,1.33268e+12,4.85091e+11,-4.47024e+10,-3754.93,8393.18,126.74
49,7,Uranus,2.81448e+12,-1.0993e+12,-5.04325e+10,2382.42,5658.73,-79.9078
49,8,Neptune,4.39538e+12,8.31545e+11,-8.76451e+10,-1032.18,5151.4,117.526
50,0,Sun,-7.34472e+08,2.33065e+08,4.4535e+06,-6.80076,-16.3989,0.223208
50,1,Mercury,1.36252e+10,-4.70129e+10,-1.96353e+09,52363,19795.8,-4270.05
50,2,Venus,1.03988e+11,1.69531e+10,-5.45377e+09,-6144.6,34771.5,1231.68
50,3,Earth,-1.18822e+11,-9.40047e+10,1.37972e+06,17876.6,-23216,1.51471
50,4,Mars,-1.44072e+11,1.81696e+11,7.44543e+09,-16715,-16477.1,12.3426
50,5,Jupiter,5.1834e+11,-5.78098e+11,-1.1768e+10,8411.79,9568.84,-199.512
50,6,Saturn,1.33236e+12,4.85816e+11,-4.46914e+10,-3765.62,8389.28,127.099
50,7,Uranus,2.81469e+12,-1.09881e+12,-5.04394e+10,2380.08,5659.64,-79.8659
50,8,Neptune,4.39529e+12,8.3199e+11,-8.7635e+10,-1033.3,5151.18,117.548
51,0,Sun,-7.35059e+08,2.31648e+08,4.47276e+06,-6.78554,-16.4131,0.222721
51,1,Mercury,1.80905e+10,-4.51086e+10,-2.32439e+09,50771.7,24229.8,-4064.09
51,2,Venus,1.03414e+11,1.99504e+10,-5.3451e+09,-7145.49,34596.8,1283.47
51,3,Earth,-1.17261e+11,-9.5997e+10,1.51102e+06,18266.5,-22899.5,1.52444
51,4,Mars,-1.45505e+11,1.80257e+11,7.44591e+09,-16447.8,-16812.3,-1.45763
51,5,Jupiter,5.19066e+11,-5.7727e+11,-1.17852e+10,8386.41,9597.08,-198.936
51,6,Saturn,1.33203e+12,4.8654e+11,-4.46804e+10,-3776.32,8385.38,127.457
51,7,Uranus,2.8149e+12,-1.09832e+12,-5.04463e+10,2377.74,5660.56,-79.824
51,8,Neptune,4.39521e+12,8.32435e+11,-8.76248e+10,-1034.43,5150.97,117.571
52,0,Sun,-7.35645e+08,2.30229e+08,4.49198e+06,-6.77021,-16.4271,0.222231
52,1,Mercury,2.23986e+10,-4.2826e+10,-2.66581e+09,48731.8,28524,-3821.09
52,2,Venus,1.02753e+11,2.29314e+10,-5.23199e+09,-8142.01,34393.2,1334.27
52,3,Earth,-1.15666e+11,-9.79617e+10,1.64315e+06,18650.9,-22576.7,1.53378
52,4,Mars,-1.46915e+11,1.7879e+11,7.44518e+09,-16177.2,-17145.9,-15.3007
52,5,Jupiter,5.19789e+11,-5.76439e+11,-1.18023e+10,8360.98,9625.29,-198.36
52,6,Saturn,1.3317e+12,4.87265e+11,-4.46694e+10,-3787.01,8381.47,127.816
52,7,Uranus,2.8151e+12,-1.09783e+12,-5.04532e+10,2375.4,5661.47,-79.7821
52,8,Neptune,4.39512e+12,8.3288e+11,-8.76147e+10,-1035.55,5150.76,117.593
53,0,Sun,-7.36229e+08,2.28809e+08,4.51116e+06,-6.75479,-16.4411,0.221737
53,1,Mercury,2.65113e+10,-4.01797e+10,-2.98467e+09,46259.1,32618.7,-3543.35
53,2,Venus,1.02007e+11,2.58936e+10,-5.11454e+09,-9133.33,34160.7,1384.05
53,3,Earth,-1.14038e+11,-9.98983e+10,1.77606e+06,19029.6,-22247.6,1.54274
53,4,Mars,-1.483e+11,1.77295e+11,7.44326e+09,-15903,-17477.8,-29.1881
53,5,Jupiter,5.20511e+11,-5.75607e+11,-1.18194e+10,8335.51,9653.48,-197.782
53,6,Saturn,1.33138e+12,4.87989e+11,-4.46583e+10,-3797.7,8377.56,128.174
53,7,Uranus,2.81531e+12,-1.09734e+12,-5.04601e+10,2373.06,5662.38,-79.7401
53,8,Neptune,4.39503e+12,8.33325e+11,-8.76045e+10,-1036.68,5150.54,117.616
54,0,Sun,-7.36812e+08,2.27388e+08,4.5303e+06,-6.73927,-16.4549,0.221239
54,1,Mercury,3.03921e+10,-3.71895e+10,-3.2781e+09,43379.8,36456.7,-3234.02
54,2,Venus,1.01175e+11,2.88344e+10,-4.99283e+09,-10118.6,33899.4,1432.76
54,3,Earth,-1.12378e+11,-1.01806e+11,1.90973e+06,19402.5,-21912.5,1.55131
54,4,Mars,-1.49663e+11,1.7577e+11,7.44014e+09,-15625.3,-17808.1,-43.1214
54,5,Jupiter,5.2123e+11,-5.74771e+11,-1.18365e+10,8309.98,9681.64,-197.203
54,6,Saturn,1.33105e+12,4.88712e+11,-4.46472e+10,-3808.39,8373.64,128.533
54,7,Uranus,2.81551e+12,-1.09685e+12,-5.04669e+10,2370.71,5663.29,-79.6982
54,8,Neptune,4.39494e+12,8.3377e+11,-8.75944e+10,-1037.81,5150.33,117.638
55,0,Sun,-7.37394e+08,2.25966e+08,4.54939e+06,-6.72367,-16.4686,0.220739
55,1,Mercury,3.40073e+10,-3.388e+10,-3.54351e+09,40130.1,39985.5,-2897.04
55,2,Venus,1.00259e+11,3.17514e+10,-4.86696e+09,-11097,33609.4,1480.34
55,3,Earth,-1.10685e+11,-1.03685e+11,2.04413e+06,19769.6,-21571.3,1.55949
55,4,Mars,-1.51001e+11,1.74217e+11,7.43581e+09,-15343.9,-18136.8,-57.102
55,5,Jupiter,5.21947e+11,-5.73934e+11,-1.18535e+10,8284.41,9709.78,-196.622
55,6,Saturn,1.33072e+12,4.89436e+11,-4.46361e+10,-3819.07,8369.71,128.891
55,7,Uranus,2.81572e+12,-1.09636e+12,-5.04738e+10,2368.37,5664.21,-79.6563
55,8,Neptune,4.39485e+12,8.34215e+11,-8.75842e+10,-1038.93,5150.12,117.661
56,0,Sun,-7.37974e+08,2.24542e+08,4.56844e+06,-6.708,-16.4822,0.220238
56,1,Mercury,3.73266e+10,-3.028e+10,-3.77871e+09,36554.2,43159.8,-2536.95
56,2,Venus,9.92577e+10,3.46421e+10,-4.73702e+09,-12067.6,33290.9,1526.77
56,3,Earth,-1.08961e+11,-1.05534e+11,2.17921e+06,20130.8,-21224.3,1.56728
56,4,Mars,-1.52314e+11,1.72636e+11,7.43027e+09,-15058.9,-18463.9,-71.1315
56,5,Jupiter,5.22661e+11,-5.73094e+11,-1.18705e+10,8258.78,9737.89,-196.041
56,6,Saturn,1.33039e+12,4.90159e+11,-4.4625e+10,-3829.76,8365.78,129.249
56,7,Uranus,2.81592e+12,-1.09587e+12,-5.04807e+10,2366.03,5665.12,-79.6143
56,8,Neptune,4.39476e+12,8.3466e+11,-8.7574e+10,-1040.06,5149.9,117.683
57,0,Sun,-7.38553e+08,2.23118e+08,4.58745e+06,-6.69226,-16.4957,0.219736
57,1,Mercury,4.03239e+10,-2.64219e+10,-3.9819e+09,32703.3,45942.8,-2158.79
57,2,Venus,9.81733e+10,3.75041e+10,-4.60313e+09,-13029.7,32944.1,1571.99
57,3,Earth,-1.07207e+11,-1.07352e+11,2.31495e+06,20486,-20871.4,1.57467
57,4,Mars,-1.53603e+11,1.71027e+11,7.42352e+09,-14770.1,-18789.4,-85.2115
57,5,Jupiter,5.23374e+11,-5.72251e+11,-1.18874e+10,8233.11,9765.97,-195.459
57,6,Saturn,1.33006e+12,4.90881e+11,-4.46138e+10,-3840.44,8361.84,129.608
57,7,Uranus,2.81612e+12,-1.09538e+12,-5.04876e+10,2363.69,5666.03,-79.5724
57,8,Neptune,4.39467e+12,8.35105e+11,-8.75638e+10,-1041.18,5149.69,117.705
58,0,Sun,-7.3913e+08,2.21692e+08,4.60641e+06,-6.67646,-16.5091,0.219235
58,1,Mercury,4.29777e+10,-2.23411e+10,-4.15175e+09,28633.1,48307.3,-1767.83
58,2,Venus,9.70062e+10,4.03348e+10,-4.46538e+09,-13982.4,32569.1,1615.96
58,3,Earth,-1.05421e+11,-1.0914e+11,2.45131e+06,20835,-20512.8,1.58167
58,4,Mars,-1.54866e+11,1.69389e+11,7.41555e+09,-14477.6,-19113.4,-99.3435
58,5,Jupiter,5.24084e+11,-5.71406e+11,-1.19043e+10,8207.39,9794.03,-194.875
58,6,Saturn,1.32972e+12,4.91604e+11,-4.46026e+10,-3851.13,8357.89,129.966
58,7,Uranus,2.81633e+12,-1.09489e+12,-5.04945e+10,2361.35,5666.94,-79.5304
58,8,Neptune,4.39458e+12,8.3555e+11,-8.75537e+10,-1042.31,5149.47,117.728
59,0,Sun,-7.39706e+08,2.20265e+08,4.62533e+06,-6.66062,-16.5223,0.218735
59,1,Mercury,4.52717e+10,-1.80744e+10,-4.28738e+09,24401.5,50236.6,-1369.37
59,2,Venus,9.57571e+10,4.3132e+10,-4.32389e+09,-14924.8,32166.3,1658.65
59,3,Earth,-1.03606e+11,-1.10897e+11,2.58826e+06,21177.9,-20148.6,1.58827
59,4,Mars,-1.56104e+11,1.67724e+11,7.40635e+09,-14181.2,-19435.8,-113.529
59,5,Jupiter,5.24792e+11,-5.70559e+11,-1.19211e+10,8181.62,9822.06,-194.29
59,6,Saturn,1.32939e+12,4.92326e+11,-4.45913e+10,-3861.81,8353.94,130.324
59,7,Uranus,2.81653e+12,-1.0944e+12,-5.05013e+10,2359.01,5667.85,-79.4884
59,8,Neptune,4.39449e+12,8.35995e+11,-8.75435e+10,-1043.44,5149.26,117.75
60,0,Sun,-7.40281e+08,2.18837e+08,4.64421e+06,-6.64475,-16.5353,0.218237
60,1,Mercury,4.71943e+10,-1.36602e+10,-4.38837e+09,20066.8,51723.9,-968.591
60,2,Venus,9.44272e+10,4.58932e+10,-4.17877e+09,-15856.1,31735.8,1700.01
60,3,Earth,-1.01762e+11,-1.12622e+11,2.72577e+06,21514.5,-19778.8,1.59447
60,4,Mars,-1.57317e+11,1.66031e+11,7.39593e+09,-13880.9,-19756.7,-127.77
60,5,Jupiter,5.25498e+11,-5.69709e+11,-1.19378e+10,8155.8,9850.06,-193.704
60,6,Saturn,1.32906e+12,4.93047e+11,-4.458e+10,-3872.49,8349.98,130.682
60,7,Uranus,2.81674e+12,-1.09391e+12,-5.05082e+10,2356.67,5668.76,-79.4465
60,8,Neptune,4.3944e+12,8.3644e+11,-8.75333e+10,-1044.56,5149.04,117.773
61,0,Sun,-7.40855e+08,2.17407e+08,4.66304e+06,-6.62886,-16.5483,0.217742
61,1,Mercury,4.87392e+10,-9.13654e+09,-4.45475e+09,15685.1,52772,-570.359
61,2,Venus,9.30172e+10,4.8616e+10,-4.03013e+09,-16775.5,31278,1740
61,3,Earth,-9.98886e+10,-1.14315e+11,2.86379e+06,21844.8,-19403.7,1.60028
61,4,Mars,-1.58503e+11,1.6431e+11,7.38427e+09,-13576.6,-20076,-142.068
61,5,Jupiter,5.26201e+11,-5.68856e+11,-1.19545e+10,8129.93,9878.04,-193.117
61,6,Saturn,1.32872e+12,4.93768e+11,-4.45687e+10,-3883.17,8346.02,131.04
61,7,Uranus,2.81694e+12,-1.09342e+12,-5.05151e+10,2354.33,5669.67,-79.4045
61,8,Neptune,4.39431e+12,8.36885e+11,-8.75232e+10,-1045.69,5148.83,117.795
62,0,Sun,-7.41427e+08,2.15977e+08,4.68184e+06,-6.61296,-16.5611,0.217252
62,1,Mercury,4.99047e+10,-4.54118e+09,-4.48693e+09,11308.9,53391.9,-179.09
